# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Oct  5 01:45:43 2024
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN disc_telescope: Discovery Telescope
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_vmag:        V (Johnson) Magnitude
#
pl_name,hostname,discoverymethod,disc_year,disc_facility,disc_telescope,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,pl_dens,pl_orbeccen,pl_orbincl,st_spectype,st_teff,st_rad,st_mass,st_lum,st_dens,rastr,ra,decstr,dec,sy_dist,sy_vmag
Kepler-18 d,Kepler-18,Transit,2011,Kepler,0.95 m Kepler Telescope,14.85888000,0.117200,6.980,16.40000,0.270000,0.000000,88.070,,5345.00,1.11,0.97,-0.031,1.01000,19h52m19.07s,298.0794448,+44d44m46.49s,44.7462480,433.0470000,13.7710000
Kepler-180 b,Kepler-180,Transit,2014,Kepler,0.95 m Kepler Telescope,13.81712400,0.109000,1.500,2.86000,4.660000,0.000000,83.040,,5731.00,1.06,0.95,-0.132,2.24939,19h42m17.10s,295.5712566,+49d46m28.25s,49.7745140,695.6500000,14.4880000
Kepler-180 c,Kepler-180,Transit,2014,Kepler,0.95 m Kepler Telescope,41.88577500,0.229000,3.010,9.32000,1.880000,0.000000,87.620,,5731.00,1.06,0.95,-0.132,1.66339,19h42m17.10s,295.5712566,+49d46m28.25s,49.7745140,695.6500000,14.4880000
Kepler-1800 b,Kepler-1800,Transit,2021,Kepler,0.95 m Kepler Telescope,4.56202984,0.059200,0.997,0.96100,5.330000,0.000000,79.480,,5343.00,2.51,1.33,-0.188,0.11805,19h50m36.32s,297.6513317,+40d21m08.70s,40.3524154,350.4550000,13.1940000
Kepler-1801 b,Kepler-1801,Transit,2021,Kepler,0.95 m Kepler Telescope,10.44089985,0.091500,2.709,7.80000,2.160000,0.000000,84.890,,5738.00,0.98,0.94,-0.223,0.18718,19h40m39.36s,295.1640095,+39d12m05.05s,39.2014024,839.3320000,15.2800000
Kepler-1801 c,Kepler-1801,Transit,2023,Kepler,0.95 m Kepler Telescope,116.58318300,0.457200,2.910,8.80000,1.960000,0.000000,89.740,,5738.00,0.98,0.94,-0.223,3.02267,19h40m39.36s,295.1640095,+39d12m05.05s,39.2014024,839.3320000,15.2800000
Kepler-1802 b,Kepler-1802,Transit,2021,Kepler,0.95 m Kepler Telescope,15.45020008,0.066200,1.671,3.43000,4.040000,0.000000,84.970,,4245.00,0.64,0.65,-0.925,0.40825,20h00m58.10s,300.2420869,+44d08m28.63s,44.1412854,636.6940000,15.9050000
Kepler-1802 c,Kepler-1802,Transit,2021,Kepler,0.95 m Kepler Telescope,33.13610077,0.174800,2.322,6.00000,2.630000,0.000000,88.870,,4245.00,0.64,0.65,-0.925,1.10741,20h00m58.10s,300.2420869,+44d08m28.63s,44.1412854,636.6940000,15.9050000
Kepler-1804 b,Kepler-1804,Transit,2021,Kepler,0.95 m Kepler Telescope,12.28849983,0.101700,1.596,3.18000,4.300000,0.000000,88.640,,5109.00,1.67,0.93,-0.512,2.38362,20h05m22.29s,301.3428675,+44d40m19.83s,44.6721750,434.4560000,14.6790000
Kepler-1805 b,Kepler-1805,Transit,2021,Kepler,0.95 m Kepler Telescope,8.84794044,0.069900,1.545,3.00000,4.470000,0.000000,89.920,,3867.00,0.55,0.58,-1.177,9.04523,19h00m20.77s,285.0865387,+40d53m56.58s,40.8990506,221.6390000,15.5360000
Kepler-1806 b,Kepler-1806,Transit,2021,Kepler,0.95 m Kepler Telescope,9.03332043,0.081300,2.356,6.15000,2.590000,0.000000,88.820,,5311.00,0.79,0.88,-0.435,2.51510,19h10m08.39s,287.5349528,+49d48m05.86s,49.8016283,978.0660000,16.1730000
Kepler-1807 b,Kepler-1807,Transit,2021,Kepler,0.95 m Kepler Telescope,10.86060047,0.098800,2.704,7.77000,2.160000,0.000000,89.580,,6455.00,1.50,1.09,0.603,7.17845,19h26m11.86s,291.5494119,+44d31m38.20s,44.5272788,1299.3200000,14.1270000
Kepler-1808 b,Kepler-1808,Transit,2021,Kepler,0.95 m Kepler Telescope,23.34040070,0.146700,3.025,9.40000,1.870000,0.000000,89.830,,5530.00,0.89,0.77,-0.062,22.15458,19h09m10.19s,287.2924737,+39d22m59.53s,39.3832039,1022.0100000,15.4240000
Kepler-1809 b,Kepler-1809,Transit,2021,Kepler,0.95 m Kepler Telescope,3.75729990,0.043500,1.513,2.90000,4.600000,0.000000,88.700,,4901.00,0.72,0.81,-0.471,22.78308,19h21m03.64s,290.2651662,+40d32m54.58s,40.5484937,409.6020000,14.2710000
Kepler-181 b,Kepler-181,Transit,2014,Kepler,0.95 m Kepler Telescope,3.13787300,0.040000,1.270,2.15000,5.770000,0.000000,87.720,,5333.00,0.75,0.85,-0.379,3.54077,19h44m36.31s,296.1512831,+50d05m44.81s,50.0957806,609.2830000,14.8540000
Kepler-181 c,Kepler-181,Transit,2014,Kepler,0.95 m Kepler Telescope,4.30214900,0.049000,1.990,4.62000,3.220000,0.000000,87.090,,5333.00,0.75,0.85,-0.379,4.86015,19h44m36.31s,296.1512831,+50d05m44.81s,50.0957806,609.2830000,14.8540000
Kepler-1810 b,Kepler-1810,Transit,2021,Kepler,0.95 m Kepler Telescope,101.13300320,0.413700,3.918,14.60000,1.330000,0.000000,89.980,,5492.00,1.02,0.92,-0.158,11.30905,19h27m15.12s,291.8129995,+38d05m17.15s,38.0880964,1009.8700000,15.4000000
Kepler-1811 b,Kepler-1811,Transit,2021,Kepler,0.95 m Kepler Telescope,76.42230225,0.346200,3.848,14.10000,1.360000,0.000000,89.990,,5561.00,1.19,0.95,0.154,1.82753,19h19m55.04s,289.9793241,+40d08m34.03s,40.1427848,1390.5600000,15.3270000
Kepler-1812 b,Kepler-1812,Transit,2021,Kepler,0.95 m Kepler Telescope,7.16521978,0.076500,2.325,6.01000,2.630000,0.000000,89.750,,6174.00,1.10,1.16,0.280,12.53756,19h52m20.28s,298.0845087,+40d16m59.71s,40.2832525,1409.1900000,15.6310000
Kepler-1813 b,Kepler-1813,Transit,2021,Kepler,0.95 m Kepler Telescope,2.81816006,0.036400,1.413,2.58000,5.030000,0.000000,88.520,,5167.00,0.79,0.81,-0.400,3.95386,19h28m57.58s,292.2399069,+48d30m41.48s,48.5115214,,15.6390000
Kepler-1814 b,Kepler-1814,Transit,2021,Kepler,0.95 m Kepler Telescope,2.93535996,0.037100,2.370,6.21000,2.560000,0.000000,84.290,,4922.00,0.82,0.79,-0.506,1.41522,19h00m52.00s,285.2166767,+41d16m56.80s,41.2824449,726.3460000,15.8140000
Kepler-1814 c,Kepler-1814,Transit,2023,Kepler,0.95 m Kepler Telescope,0.62628177,0.013300,1.760,3.75000,3.780000,0.000000,81.020,,4922.00,0.82,0.79,-0.506,2.15267,19h00m52.00s,285.2166767,+41d16m56.80s,41.2824449,726.3460000,15.8140000
Kepler-1815 b,Kepler-1815,Transit,2021,Kepler,0.95 m Kepler Telescope,12.19139957,0.098400,2.749,7.99000,2.110000,0.000000,89.900,,5516.00,0.97,0.86,-0.030,16.30776,20h00m40.91s,300.1704720,+43d59m05.66s,43.9849048,1006.6300000,15.6210000
Kepler-1816 b,Kepler-1816,Transit,2021,Kepler,0.95 m Kepler Telescope,91.50099945,0.364800,1.968,4.53000,3.270000,0.000000,89.990,,5051.00,0.71,0.79,-0.531,7.28204,19h47m24.24s,296.8509823,+50d41m55.58s,50.6987736,437.8230000,14.7340000
Kepler-1817 b,Kepler-1817,Transit,2021,Kepler,0.95 m Kepler Telescope,44.29919815,0.234800,2.273,5.79000,2.710000,0.000000,89.460,,5316.00,0.92,0.88,-0.380,2.62575,18h48m08.00s,282.0333419,+44d28m40.78s,44.4779955,748.5690000,15.3460000
Kepler-1818 b,Kepler-1818,Transit,2021,Kepler,0.95 m Kepler Telescope,4.64490986,0.055000,1.714,3.58000,3.910000,0.000000,88.310,,6047.00,1.13,1.02,0.261,0.92945,18h57m18.84s,284.3284866,+40d34m07.95s,40.5688741,1034.5900000,14.5140000
Kepler-1819 b,Kepler-1819,Transit,2021,Kepler,0.95 m Kepler Telescope,16.48690033,0.133700,3.904,14.50000,1.340000,0.000000,87.380,,6090.00,1.07,1.17,0.086,1.25674,19h46m14.41s,296.5600307,+46d51m26.87s,46.8574644,1363.1900000,15.4890000
Kepler-182 b,Kepler-182,Transit,2014,Kepler,0.95 m Kepler Telescope,9.82579200,0.096000,2.580,7.18000,2.300000,0.000000,83.030,,6250.00,1.15,1.16,0.344,0.19037,19h19m19.23s,289.8301128,+50d35m10.33s,50.5862025,1549.0900000,14.9420000
Kepler-182 c,Kepler-182,Transit,2014,Kepler,0.95 m Kepler Telescope,20.68434200,0.157000,3.430,11.60000,1.580000,0.000000,88.740,,6250.00,1.15,1.16,0.344,0.37705,19h19m19.23s,289.8301128,+50d35m10.33s,50.5862025,1549.0900000,14.9420000
Kepler-1820 b,Kepler-1820,Transit,2021,Kepler,0.95 m Kepler Telescope,31.03249931,0.196400,3.119,9.90000,1.790000,0.000000,89.380,,5841.00,0.93,1.05,-0.022,3.49293,19h46m51.06s,296.7127400,+48d16m20.22s,48.2722828,1425.3900000,15.7590000
Kepler-1821 b,Kepler-1821,Transit,2021,Kepler,0.95 m Kepler Telescope,16.45809937,0.124400,2.592,7.24000,2.280000,0.000000,89.900,,5475.00,0.88,0.95,-0.124,19.06113,19h38m06.11s,294.5254573,+49d52m20.94s,49.8724840,799.6990000,14.7950000
Kepler-1822 b,Kepler-1822,Transit,2021,Kepler,0.95 m Kepler Telescope,22.13339996,0.141600,2.648,7.50000,2.220000,0.000000,89.980,,5165.00,0.70,0.78,-0.286,23.21099,19h49m08.52s,297.2855000,+41d18m20.06s,41.3055733,897.5970000,15.8040000
Kepler-1823 b,Kepler-1823,Transit,2021,Kepler,0.95 m Kepler Telescope,21.10339928,0.152800,2.086,5.00000,3.030000,0.000000,89.910,,6000.00,1.13,1.07,0.287,20.69866,18h55m01.15s,283.7547770,+45d20m06.45s,45.3351250,724.9710000,13.4770000
Kepler-1824 b,Kepler-1824,Transit,2021,Kepler,0.95 m Kepler Telescope,95.61100006,0.426700,2.381,6.26000,2.550000,0.000000,89.970,,6002.00,1.08,1.14,0.171,2.03186,19h46m49.73s,296.7071957,+41d12m13.03s,41.2036197,1040.1000000,14.9760000
Kepler-1825 b,Kepler-1825,Transit,2021,Kepler,0.95 m Kepler Telescope,1.02586997,0.018700,1.422,2.61000,4.990000,0.000000,83.020,,5123.00,0.85,0.83,-0.532,4.73936,19h30m03.38s,292.5140647,+42d39m06.32s,42.6517554,430.2540000,14.6050000
Kepler-1826 b,Kepler-1826,Transit,2021,Kepler,0.95 m Kepler Telescope,1.61536002,0.021300,1.475,2.78000,4.760000,0.000000,78.690,,3821.00,0.49,0.49,-1.122,0.77472,19h31m04.80s,292.7700072,+48d53m59.45s,48.8998469,336.9520000,16.8300000
Kepler-1827 b,Kepler-1827,Transit,2021,Kepler,0.95 m Kepler Telescope,3.70061994,0.045500,1.856,4.10000,3.520000,0.000000,79.310,,5423.00,1.40,0.92,0.187,0.07759,19h29m00.61s,292.2525301,+40d47m34.04s,40.7927895,686.4610000,13.2280000
Kepler-1828 b,Kepler-1828,Transit,2021,Kepler,0.95 m Kepler Telescope,10.27379990,0.092400,2.116,5.13000,2.980000,0.000000,89.710,,5806.00,0.90,1.00,-0.111,2.59443,19h29m42.62s,292.4275963,+37d19m14.74s,37.3207616,871.8100000,14.9850000
Kepler-1829 b,Kepler-1829,Transit,2021,Kepler,0.95 m Kepler Telescope,5.18671989,0.055900,2.479,6.71000,2.420000,0.000000,88.440,,5230.00,0.78,0.87,-0.394,19.63952,19h14m39.48s,288.6644840,+51d29m54.17s,51.4983798,679.9210000,15.2180000
Kepler-183 b,Kepler-183,Transit,2014,Kepler,0.95 m Kepler Telescope,5.68794500,0.064000,2.060,4.90000,3.080000,0.000000,87.450,,5888.00,0.96,0.94,0.026,4.45432,19h34m07.39s,293.5308112,+39d18m57.36s,39.3159329,1050.6400000,14.9930000
Kepler-183 c,Kepler-183,Transit,2014,Kepler,0.95 m Kepler Telescope,11.63707100,0.103000,2.270,35.70000,16.800000,0.000000,89.860,,5888.00,0.96,0.94,0.026,2.80492,19h34m07.39s,293.5308112,+39d18m57.36s,39.3159329,1050.6400000,14.9930000
Kepler-1830 b,Kepler-1830,Transit,2021,Kepler,0.95 m Kepler Telescope,56.49330139,0.325900,3.330,11.10000,1.650000,0.000000,88.890,,6160.00,2.05,1.44,0.631,0.28729,19h40m33.37s,295.1390408,+40d58m44.59s,40.9790527,1056.8800000,13.6050000
Kepler-1831 b,Kepler-1831,Transit,2021,Kepler,0.95 m Kepler Telescope,5.78387022,0.065500,1.970,4.54000,3.260000,0.000000,89.590,,6063.00,1.01,1.12,-0.045,17.54748,19h41m12.59s,295.3024604,+49d35m20.56s,49.5890456,1053.4900000,15.1580000
Kepler-1832 b,Kepler-1832,Transit,2021,Kepler,0.95 m Kepler Telescope,3.13878989,0.037000,1.227,2.02000,6.010000,0.000000,88.100,,5242.00,0.72,0.68,-0.337,4.38191,19h59m24.43s,299.8517779,+43d43m55.42s,43.7320611,486.1740000,14.5770000
Kepler-1833 b,Kepler-1833,Transit,2021,Kepler,0.95 m Kepler Telescope,6.89212990,0.077100,1.300,2.24000,5.600000,0.000000,88.810,,6164.00,1.45,1.29,0.437,6.98346,19h23m29.14s,290.8714239,+45d24m37.01s,45.4102813,591.6020000,12.6450000
Kepler-1834 b,Kepler-1834,Transit,2021,Kepler,0.95 m Kepler Telescope,4.60301018,0.049600,1.459,2.73000,4.830000,0.000000,89.690,,4821.00,0.79,0.77,-0.577,2.09049,19h38m39.52s,294.6646789,+39d47m01.85s,39.7838461,500.3950000,15.1800000
Kepler-1834 c,Kepler-1834,Transit,2023,Kepler,0.95 m Kepler Telescope,0.76669152,0.015000,1.220,1.98000,5.990000,0.000000,84.940,,4821.00,0.79,0.77,-0.577,2.73161,19h38m39.52s,294.6646789,+39d47m01.85s,39.7838461,500.3950000,15.1800000
Kepler-1835 b,Kepler-1835,Transit,2021,Kepler,0.95 m Kepler Telescope,11.96409988,0.099700,3.534,12.20000,1.520000,0.000000,84.850,,5903.00,0.96,0.92,0.078,0.13440,18h41m15.56s,280.3148152,+43d59m08.48s,43.9856885,1404.3800000,15.6150000
Kepler-1836 b,Kepler-1836,Transit,2021,Kepler,0.95 m Kepler Telescope,5.25416994,0.060200,2.553,7.05000,2.330000,0.000000,89.970,,6123.00,0.99,1.05,0.016,1.76644,19h29m15.62s,292.3150933,+40d50m19.61s,40.8387799,1472.6200000,15.5580000
Kepler-1837 b,Kepler-1837,Transit,2021,Kepler,0.95 m Kepler Telescope,5.90608978,0.065000,2.067,4.92000,3.060000,0.000000,89.930,,5966.00,0.96,1.05,-0.068,3.74625,19h12m49.82s,288.2076012,+45d41m00.41s,45.6834463,1229.1800000,15.4800000
Kepler-1838 b,Kepler-1838,Transit,2021,Kepler,0.95 m Kepler Telescope,12.14680004,0.109600,1.660,3.40000,4.080000,0.000000,86.450,,5877.00,1.96,1.19,0.537,0.17451,19h55m58.01s,298.9917165,+40d08m32.14s,40.1422600,451.2420000,11.4430000
Kepler-1839 b,Kepler-1839,Transit,2021,Kepler,0.95 m Kepler Telescope,5.05675983,0.058300,1.949,4.46000,3.310000,0.000000,85.550,,5926.00,0.94,1.03,0.192,0.36913,19h36m53.87s,294.2244432,+50d04m32.07s,50.0755761,1136.6000000,14.9350000
Kepler-184 b,Kepler-184,Transit,2014,Kepler,0.95 m Kepler Telescope,10.68757600,0.092000,2.360,6.17000,2.580000,0.000000,86.890,,5788.00,0.87,0.97,-0.225,2.70030,19h27m48.45s,291.9518784,+43d04m28.62s,43.0746172,610.3260000,14.4200000
Kepler-184 c,Kepler-184,Transit,2014,Kepler,0.95 m Kepler Telescope,20.30300500,0.141000,1.970,8.80000,6.320000,0.000000,87.960,,5788.00,0.87,0.97,-0.225,1.57943,19h27m48.45s,291.9518784,+43d04m28.62s,43.0746172,610.3260000,14.4200000
Kepler-184 d,Kepler-184,Transit,2014,Kepler,0.95 m Kepler Telescope,29.02235800,0.179000,2.490,6.76000,2.410000,0.000000,88.090,,5788.00,0.87,0.97,-0.225,0.51622,19h27m48.45s,291.9518784,+43d04m28.62s,43.0746172,610.3260000,14.4200000
Kepler-1840 b,Kepler-1840,Transit,2021,Kepler,0.95 m Kepler Telescope,131.19000240,0.464400,2.778,8.13000,2.080000,0.000000,89.970,,4898.00,0.80,0.77,-0.587,3.61271,19h54m22.77s,298.5948803,+41d26m09.47s,41.4359643,513.1070000,15.1920000
Kepler-1841 b,Kepler-1841,Transit,2021,Kepler,0.95 m Kepler Telescope,25.88599968,0.160600,1.489,2.82000,4.690000,0.000000,87.160,,5190.00,0.90,0.82,-0.278,0.18265,19h10m49.66s,287.7069031,+40d41m06.78s,40.6852161,631.7000000,14.8550000
Kepler-1842 b,Kepler-1842,Transit,2021,Kepler,0.95 m Kepler Telescope,14.02639961,0.116000,2.354,6.14000,2.590000,0.000000,88.860,,5970.00,1.13,1.06,-0.026,8.12745,19h05m00.38s,286.2516039,+42d22m42.37s,42.3784353,923.5510000,14.7460000
Kepler-1843 b,Kepler-1843,Transit,2021,Kepler,0.95 m Kepler Telescope,25.54339981,0.171000,2.709,7.80000,2.160000,0.000000,88.780,,5422.00,1.78,1.02,0.394,0.25870,19h31m32.46s,292.8852302,+41d16m45.01s,41.2791690,784.6250000,13.0860000
Kepler-1844 b,Kepler-1844,Transit,2021,Kepler,0.95 m Kepler Telescope,3.92451000,0.047800,3.036,9.46000,1.860000,0.000000,89.220,,5776.00,0.85,0.94,0.226,0.69061,19h30m45.70s,292.6903973,+37d56m04.45s,37.9345682,1804.3600000,15.9950000
Kepler-1845 b,Kepler-1845,Transit,2021,Kepler,0.95 m Kepler Telescope,11.60649967,0.088500,2.438,6.52000,2.470000,0.000000,89.970,,4703.00,0.70,0.69,-0.578,9.95871,19h31m36.39s,292.9016226,+38d17m49.32s,38.2970320,710.7240000,16.1170000
Kepler-1846 b,Kepler-1846,Transit,2021,Kepler,0.95 m Kepler Telescope,14.82009983,0.108900,1.764,3.76000,3.770000,0.000000,89.880,,4825.00,0.73,0.79,-0.530,2.17048,19h37m33.83s,294.3909489,+44d45m46.63s,44.7629523,374.6150000,14.4120000
Kepler-1847 b,Kepler-1847,Transit,2021,Kepler,0.95 m Kepler Telescope,11.12969971,0.098900,2.745,7.97000,2.120000,0.000000,88.660,,6122.00,0.96,1.04,0.099,2.20963,19h46m24.34s,296.6014013,+44d19m30.82s,44.3252289,1693.8600000,16.0270000
Kepler-1848 b,Kepler-1848,Transit,2021,Kepler,0.95 m Kepler Telescope,5.60402012,0.056300,1.409,2.57000,5.050000,0.000000,88.250,,4847.00,0.74,0.76,-0.513,10.72144,19h57m31.56s,299.3814921,+45d35m31.50s,45.5920846,309.6960000,13.8870000
Kepler-1849 b,Kepler-1849,Transit,2021,Kepler,0.95 m Kepler Telescope,57.29290009,0.259700,2.387,6.29000,2.540000,0.000000,89.990,,4806.00,0.73,0.71,-0.662,4.47419,19h01m10.06s,285.2919300,+41d15m20.62s,41.2557275,631.8840000,15.9970000
Kepler-185 b,Kepler-185,Transit,2014,Kepler,0.95 m Kepler Telescope,1.63290000,0.026000,1.170,1.71000,5.870000,0.000000,89.040,,5208.00,0.81,0.81,-0.504,2.85831,18h49m52.36s,282.4681674,+43d53m23.81s,43.8899464,466.7350000,14.5620000
Kepler-185 c,Kepler-185,Transit,2014,Kepler,0.95 m Kepler Telescope,20.72904200,0.139000,2.020,4.74000,3.160000,0.000000,89.340,,5208.00,0.81,0.81,-0.504,8.08961,18h49m52.36s,282.4681674,+43d53m23.81s,43.8899464,466.7350000,14.5620000
Kepler-1850 b,Kepler-1850,Transit,2021,Kepler,0.95 m Kepler Telescope,1.38580000,0.020600,0.729,0.31300,4.440000,0.000000,86.720,,4239.00,0.60,0.61,-0.810,2.25807,19h08m34.28s,287.1428295,+43d36m58.02s,43.6161177,250.1990000,14.4400000
Kepler-1851 b,Kepler-1851,Transit,2021,Kepler,0.95 m Kepler Telescope,12.02289963,0.101600,3.900,14.50000,1.340000,0.000000,87.950,,5982.00,0.88,0.97,0.060,2.57908,19h02m41.70s,285.6737597,+45d38m23.41s,45.6398375,1589.8100000,15.6990000
Kepler-1852 b,Kepler-1852,Transit,2021,Kepler,0.95 m Kepler Telescope,7.97094011,0.076200,1.886,4.22000,3.460000,0.000000,87.650,,5237.00,0.83,0.93,-0.432,3.25918,19h12m07.13s,288.0297157,+40d20m39.10s,40.3441934,772.4810000,15.7260000
Kepler-1853 b,Kepler-1853,Transit,2021,Kepler,0.95 m Kepler Telescope,48.88819885,0.239500,1.519,2.92000,4.580000,0.000000,86.810,,4821.00,0.79,0.77,-0.562,0.04438,18h58m59.49s,284.7478834,+46d22m24.75s,46.3735415,562.3480000,15.2290000
Kepler-1854 b,Kepler-1854,Transit,2021,Kepler,0.95 m Kepler Telescope,39.83110046,0.211900,2.587,7.21000,2.290000,0.000000,89.890,,5026.00,0.76,0.80,-0.479,22.32456,19h05m08.62s,286.2859300,+37d23m13.17s,37.3869915,423.3480000,14.3810000
Kepler-1855 b,Kepler-1855,Transit,2021,Kepler,0.95 m Kepler Telescope,0.72733098,0.011500,1.216,1.96000,5.990000,0.000000,88.700,,3460.00,0.36,0.39,-1.295,10.95560,18h53m36.45s,283.4018628,+41d30m58.16s,41.5161554,,16.5560000
Kepler-1856 b,Kepler-1856,Transit,2021,Kepler,0.95 m Kepler Telescope,1.30200005,0.021500,1.734,3.66000,3.850000,0.000000,87.690,,4948.00,0.82,0.78,-0.331,4.00411,19h43m38.20s,295.9091695,+51d20m52.36s,51.3478777,848.7600000,15.6210000
Kepler-1857 b,Kepler-1857,Transit,2021,Kepler,0.95 m Kepler Telescope,8.94340992,0.080700,1.961,4.50000,3.280000,0.000000,89.660,,6074.00,1.01,0.87,0.205,5.01751,19h45m49.37s,296.4557129,+39d35m54.73s,39.5985370,853.2750000,14.3600000
Kepler-1858 b,Kepler-1858,Transit,2021,Kepler,0.95 m Kepler Telescope,88.07160187,0.357500,2.422,6.44000,2.490000,0.000000,89.790,,4939.00,0.82,0.79,-0.453,2.17141,19h29m13.78s,292.3074315,+46d37m35.68s,46.6265790,833.0550000,15.9590000
Kepler-1859 b,Kepler-1859,Transit,2021,Kepler,0.95 m Kepler Telescope,2.72959995,0.039400,1.583,3.13000,4.330000,0.000000,85.660,,5887.00,1.24,1.09,0.154,0.77497,19h35m57.28s,293.9886751,+46d43m04.80s,46.7179996,1331.2500000,15.1780000
Kepler-1859 c,Kepler-1859,Transit,2023,Kepler,0.95 m Kepler Telescope,3.59645081,0.047300,1.660,3.39000,4.070000,0.000000,83.310,,5887.00,1.24,1.09,0.154,0.44132,19h35m57.28s,293.9886751,+46d43m04.80s,46.7179996,1331.2500000,15.1780000
Kepler-186 b,Kepler-186,Transit,2014,Kepler,0.95 m Kepler Telescope,3.88679070,0.034300,1.070,1.24000,5.560000,0.000000,89.600,M1,3788.00,0.47,0.48,-1.385,6.40000,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.5940000,15.1380000
Kepler-186 c,Kepler-186,Transit,2014,Kepler,0.95 m Kepler Telescope,7.26730200,0.045100,1.250,2.10000,5.910000,0.000000,89.900,M1,3788.00,0.47,0.48,-1.385,6.40000,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.5940000,15.1380000
Kepler-186 d,Kepler-186,Transit,2014,Kepler,0.95 m Kepler Telescope,13.34299600,0.078100,1.400,2.54000,5.090000,0.000000,89.100,M1,3788.00,0.47,0.48,-1.385,6.40000,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.5940000,15.1380000
Kepler-186 e,Kepler-186,Transit,2014,Kepler,0.95 m Kepler Telescope,22.40770400,0.110000,1.270,2.15000,5.770000,0.000000,89.840,M1,3788.00,0.47,0.48,-1.385,6.40000,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.5940000,15.1380000
Kepler-186 f,Kepler-186,Transit,2014,Kepler,0.95 m Kepler Telescope,129.94410000,0.432000,1.170,1.71000,5.870000,0.040000,89.960,M1,3755.00,0.52,0.54,-1.260,5.29000,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.5940000,15.1380000
Kepler-1860 b,Kepler-1860,Transit,2021,Kepler,0.95 m Kepler Telescope,12.73719978,0.102100,1.139,1.55000,5.770000,0.000000,89.240,,5420.00,0.87,0.87,-0.181,2.36950,19h37m24.20s,294.3508497,+50d04m51.47s,50.0809627,438.7030000,13.5690000
Kepler-1861 b,Kepler-1861,Transit,2021,Kepler,0.95 m Kepler Telescope,40.03060150,0.240800,2.207,5.50000,2.810000,0.000000,89.700,,5855.00,1.37,1.16,0.300,2.68444,19h43m23.16s,295.8465148,+49d56m10.17s,49.9361586,829.9850000,13.7090000
Kepler-1862 b,Kepler-1862,Transit,2021,Kepler,0.95 m Kepler Telescope,16.05730057,0.119900,2.203,5.49000,2.820000,0.000000,87.200,,5644.00,0.81,0.90,-0.215,0.43429,19h47m00.81s,296.7533555,+49d22m41.06s,49.3780726,1232.1900000,15.8470000
Kepler-1863 b,Kepler-1863,Transit,2021,Kepler,0.95 m Kepler Telescope,44.99760056,0.255500,2.263,5.74000,2.720000,0.000000,86.350,,5871.00,0.98,1.10,0.410,0.02888,18h48m57.53s,282.2397185,+43d14m38.71s,43.2440854,865.5460000,13.6400000
Kepler-1864 b,Kepler-1864,Transit,2021,Kepler,0.95 m Kepler Telescope,3.88151002,0.048800,0.754,0.35300,4.520000,0.000000,88.660,,5854.00,0.98,1.03,0.030,1.57925,19h18m44.82s,289.6867653,+41d35m20.10s,41.5889178,298.8940000,12.1230000
Kepler-1865 b,Kepler-1865,Transit,2021,Kepler,0.95 m Kepler Telescope,2.52400994,0.034400,1.577,3.11000,4.360000,0.000000,89.730,,5420.00,0.87,0.85,-0.329,12.92720,19h35m45.90s,293.9412380,+41d35m25.49s,41.5904136,922.2550000,15.4680000
Kepler-1866 b,Kepler-1866,Transit,2021,Kepler,0.95 m Kepler Telescope,11.66009998,0.101600,2.082,4.99000,3.040000,0.000000,76.070,,5791.00,1.08,1.03,0.144,0.00949,19h04m53.91s,286.2246453,+44d39m16.15s,44.6544869,976.7370000,14.4180000
Kepler-1867 b,Kepler-1867,Transit,2021,Kepler,0.95 m Kepler Telescope,9.88735962,0.087200,1.160,1.65000,5.810000,0.000000,88.680,,5693.00,0.82,0.91,0.219,0.89377,19h39m59.30s,294.9971007,+43d26m09.13s,43.4358698,680.5830000,13.5490000
